id,Listening_Time_minutes
890345,2.5200696
890346,6.805387
890347,39.143948
890348,35.03992
890349,59.78173
890350,60.049347
890351,46.082577
890352,52.447533
890353,77.28693
890354,45.99091
890355,60.86811
890356,25.465055
890357,80.28399
890358,45.55585
890359,9.571157
890360,59.227135
890361,24.290413
890362,84.07668
890363,32.86285
890364,39.422726
890365,33.074093
890366,27.967194
890367,43.588074
890368,7.6067834
890369,72.90352
890370,35.807247
890371,21.613693
890372,22.766956
890373,6.1422243
890374,70.68866
890375,10.138315
890376,65.70171
890377,73.75653
890378,15.897009
890379,68.5029
890380,31.374748
890381,85.196175
890382,64.687096
890383,63.19195
890384,28.130413
890385,46.85207
890386,19.448257
890387,63.277096
890388,66.991196
890389,65.84639
890390,58.44216
890391,35.73055
890392,7.0088005
890393,41.471844
890394,60.12569
890395,44.46147
890396,10.589132
890397,47.11454
890398,44.28616
890399,60.242947
890400,23.118084
890401,38.435253
890402,37.870655
890403,4.8547726
890404,80.94778
890405,39.8816
890406,43.684486
890407,26.354692
890408,19.584694
890409,40.74573
890410,56.337788
890411,66.55027
890412,88.65726
890413,91.43732
890414,79.770065
890415,28.68266
890416,69.563324
890417,73.41122
890418,12.773014
890419,81.76083
890420,76.248634
890421,29.623512
890422,41.621006
890423,14.18376
890424,82.0038
890425,21.203915
890426,77.93572
890427,4.118353
890428,22.750154
890429,46.409534
890430,62.78021
890431,19.648623
890432,34.582817
890433,63.573265
890434,42.43187
890435,52.423283
890436,67.664406
890437,17.386261
890438,12.694147
890439,39.134228
890440,59.091152
890441,56.5413
890442,42.30341
890443,37.31327
890444,54.27911
890445,46.015236
890446,22.322025
890447,42.44116
890448,72.86206
890449,85.973114
890450,14.770733
890451,28.884703
890452,81.34425
890453,43.226513
890454,80.23497
890455,47.6464
890456,8.379293
890457,73.80815
890458,68.503075
890459,1.4533515
890460,15.736523
890461,43.1777
890462,25.168339
890463,4.906172
890464,3.137293
890465,80.54055
890466,74.7529
890467,44.456715
890468,91.94201
890469,71.07205
890470,25.937864
890471,65.97789
890472,36.092495
890473,58.775826
890474,19.522346
890475,34.48927
890476,39.65656
890477,88.84726
890478,56.173176
890479,45.633343
890480,51.569874
890481,38.34167
890482,79.672455
890483,44.578693
890484,41.088158
890485,41.974976
890486,4.0318813
890487,74.5031
890488,80.27014
890489,11.078793
890490,61.85365
890491,82.11381
890492,12.786867
890493,40.510174
890494,51.033028
890495,23.086655
890496,4.774248
890497,16.302197
890498,15.562574
890499,65.50456
890500,23.263786
890501,55.652565
890502,40.348675
890503,51.228947
890504,39.25693
890505,45.43713
890506,47.800106
890507,31.181822
890508,85.62535
890509,80.52835
890510,60.35706
890511,33.819958
890512,54.696453
890513,10.711082
890514,68.41404
890515,27.321112
890516,90.51984
890517,48.604794
890518,24.002087
890519,40.709026
890520,77.52626
890521,61.260746
890522,4.8631296
890523,34.500988
890524,46.353016
890525,41.339397
890526,27.92443
890527,39.82451
890528,20.451956
890529,21.819633
890530,32.33142
890531,71.66451
890532,49.730247
890533,75.05861
890534,34.883556
890535,13.01894
890536,40.237125
890537,78.714355
890538,44.09004
890539,50.106384
890540,19.657648
890541,48.0909
890542,71.70685
890543,9.7657795
890544,33.32476
890545,8.954929
890546,47.22347
890547,58.15697
890548,41.56473
890549,89.472046
890550,67.17865
890551,52.702732
890552,41.195583
890553,72.65315
890554,35.536762
890555,9.933491
890556,32.260326
890557,47.328705
890558,21.68799
890559,42.833687
890560,61.606556
890561,31.179958
890562,70.03227
890563,43.51131
890564,23.176832
890565,21.9178
890566,58.895267
890567,33.068592
890568,34.404793
890569,3.3013139
890570,81.383675
890571,30.671312
890572,17.758688
890573,33.955288
890574,74.36276
890575,76.40788
890576,42.488113
890577,44.391598
890578,21.83842
890579,42.849663
890580,26.777885
890581,9.526136
890582,22.537956
890583,44.389744
890584,13.717943
890585,17.478996
890586,51.91022
890587,22.724447
890588,44.130264
890589,5.806812
890590,68.12021
890591,43.59228
890592,73.92504
890593,40.12743
890594,64.399185
890595,3.2072096
890596,71.97416
890597,25.26466
890598,71.30278
890599,24.080875
890600,80.789474
890601,46.092716
890602,15.555515
890603,44.730793
890604,40.13785
890605,48.091244
890606,22.74189
890607,89.34032
890608,42.81413
890609,83.7036
890610,56.75039
890611,34.658054
890612,33.623413
890613,47.9085
890614,61.411568
890615,75.29889
890616,45.68349
890617,12.167669
890618,29.05914
890619,61.37724
890620,5.6044793
890621,53.651905
890622,59.155075
890623,47.8234
890624,44.16018
890625,96.199684
890626,29.207718
890627,25.163628
890628,54.744106
890629,39.68493
890630,47.513027
890631,75.68153
890632,24.473343
890633,15.69927
890634,77.058136
890635,23.489594
890636,31.327522
890637,83.91663
890638,42.659786
890639,11.511173
890640,53.257706
890641,65.7673
890642,7.4131064
890643,43.665
890644,5.164666
890645,45.437313
890646,46.847748
890647,85.85034
890648,82.435905
890649,83.41198
890650,42.317135
890651,22.857174
890652,40.337208
890653,1.1010091
890654,39.634617
890655,15.469749
890656,42.43894
890657,21.641153
890658,47.553413
890659,75.09421
890660,87.0054
890661,47.41428
890662,6.5374246
890663,51.859592
890664,40.804745
890665,70.67623
890666,69.21751
890667,71.262955
890668,9.59557
890669,55.68616
890670,28.699623
890671,49.174187
890672,65.12713
890673,38.36246
890674,31.372215
890675,48.122574
890676,95.31207
890677,8.299283
890678,45.515823
890679,72.91761
890680,81.79052
890681,38.637814
890682,76.97792
890683,10.257736
890684,44.111916
890685,48.65659
890686,40.214886
890687,75.353
890688,60.871414
890689,60.385006
890690,61.65494
890691,45.20547
890692,70.09607
890693,42.90738
890694,46.84667
890695,14.758787
890696,6.7695575
890697,68.32595
890698,51.791965
890699,38.86816
890700,40.01218
890701,66.25026
890702,49.35313
890703,16.595514
890704,47.57001
890705,64.492325
890706,58.658794
890707,6.9691567
890708,46.927204
890709,80.900955
890710,53.13498
890711,54.93404
890712,49.305393
890713,57.675404
890714,86.58122
890715,73.358505
890716,27.876812
890717,68.28122
890718,19.188805
890719,60.329414
890720,38.12631
890721,27.890049
890722,15.32753
890723,41.373447
890724,30.232094
890725,43.56907
890726,76.55873
890727,46.244663
890728,76.55797
890729,18.70913
890730,56.060635
890731,7.9611936
890732,23.328804
890733,66.85748
890734,63.50247
890735,20.896536
890736,77.90668
890737,80.27469
890738,54.04286
890739,90.26524
890740,49.473343
890741,39.670765
890742,43.297726
890743,19.780909
890744,77.600845
890745,12.907042
890746,57.44409
890747,55.277195
890748,51.076344
890749,40.691875
890750,20.19285
890751,21.502712
890752,14.663973
890753,18.02184
890754,37.193905
890755,43.50449
890756,59.666607
890757,40.668697
890758,74.77446
890759,31.982632
890760,61.109875
890761,8.27266
890762,39.948063
890763,55.367535
890764,36.51407
890765,3.7219186
890766,25.230232
890767,29.771885
890768,71.195435
890769,8.428976
890770,63.11117
890771,71.40795
890772,43.008728
890773,80.84101
890774,4.9020023
890775,55.555435
890776,48.347668
890777,50.78699
890778,51.971146
890779,69.871605
890780,43.35481
890781,65.48224
890782,86.42529
890783,35.78389
890784,80.636154
890785,81.931656
890786,22.045025
890787,89.31121
890788,14.646494
890789,73.47704
890790,69.51164
890791,60.314266
890792,27.151081
890793,6.25536
890794,19.774223
890795,7.249301
890796,55.882393
890797,23.340145
890798,81.34709
890799,39.340027
890800,75.97481
890801,28.310602
890802,75.30822
890803,25.45403
890804,60.21744
890805,12.911669
890806,20.532785
890807,22.563892
890808,38.55666
890809,23.137585
890810,39.008568
890811,0.887759
890812,44.901623
890813,39.661503
890814,49.03896
890815,42.52141
890816,53.72045
890817,11.869959
890818,47.96617
890819,43.205788
890820,27.106491
890821,93.91545
890822,78.05808
890823,52.63701
890824,38.378212
890825,10.566202
890826,70.90466
890827,47.73483
890828,38.507927
890829,41.53859
890830,5.103006
890831,39.475933
890832,42.11243
890833,64.60103
890834,76.85572
890835,41.947422
890836,47.112972
890837,74.79571
890838,36.832287
890839,70.05519
890840,94.508026
890841,58.795795
890842,82.89804
890843,81.02527
890844,52.28258
890845,16.661547
890846,44.353264
890847,64.91852
890848,16.216442
890849,50.118343
890850,13.826309
890851,49.70856
890852,42.22706
890853,64.78201
890854,86.46417
890855,79.34213
890856,50.857994
890857,50.82237
890858,45.998795
890859,48.682835
890860,44.88873
890861,95.099625
890862,51.864925
890863,6.7091393
890864,6.715748
890865,50.313778
890866,35.20692
890867,48.13722
890868,44.658947
890869,77.84343
890870,77.698425
890871,8.884193
890872,25.826412
890873,51.918423
890874,34.316257
890875,55.38354
890876,70.963936
890877,58.781666
890878,39.594368
890879,17.085884
890880,18.823538
890881,72.58708
890882,66.57748
890883,40.579945
890884,47.37626
890885,85.256256
890886,27.301888
890887,5.106947
890888,59.48879
890889,36.484043
890890,27.461342
890891,77.58673
890892,24.763672
890893,43.094997
890894,58.40796
890895,68.90576
890896,13.083527
890897,81.52796
890898,70.23753
890899,81.63164
890900,27.375696
890901,35.744526
890902,31.555939
890903,38.45341
890904,48.737514
890905,7.917911
890906,46.91006
890907,41.953342
890908,6.1494384
890909,28.441265
890910,83.26407
890911,3.5358906
890912,68.093605
890913,82.96141
890914,49.285397
890915,35.07685
890916,8.66382
890917,52.85435
890918,55.833626
890919,34.167805
890920,69.315
890921,42.338543
890922,38.479057
890923,65.06945
890924,84.66615
890925,23.809074
890926,52.737133
890927,34.160084
890928,45.366543
890929,44.26652
890930,62.535915
890931,35.700706
890932,33.735283
890933,44.08853
890934,60.850742
890935,41.591824
890936,60.63952
890937,71.84404
890938,76.84242
890939,56.547638
890940,61.77553
890941,17.328257
890942,38.680992
890943,78.02144
890944,63.457966
890945,26.730968
890946,88.27421
890947,75.949615
890948,9.9385605
890949,73.079605
890950,39.95152
890951,75.443306
890952,79.458145
890953,14.464727
890954,67.56809
890955,53.745213
890956,51.94726
890957,41.346584
890958,71.191
890959,53.780254
890960,21.997232
890961,42.324913
890962,82.22055
890963,74.02667
890964,36.426582
890965,65.74762
890966,33.39877
890967,38.01747
890968,4.2518063
890969,92.9427
890970,73.16819
890971,38.772022
890972,30.557396
890973,41.899014
890974,26.511532
890975,88.46102
890976,65.52081
890977,9.54141
890978,15.289375
890979,74.85005
890980,27.817425
890981,33.52651
890982,89.192314
890983,33.25664
890984,66.88269
890985,2.200203
890986,74.27745
890987,45.679737
890988,21.932907
890989,42.800262
890990,2.4235253
890991,34.51915
890992,56.098255
890993,8.859365
890994,53.49844
890995,37.08186
890996,45.635998
890997,72.79495
890998,45.07176
890999,11.721268
891000,62.6125
891001,55.865574
891002,36.319645
891003,89.688
891004,42.123524
891005,48.906174
891006,36.357548
891007,44.334576
891008,58.448566
891009,5.8016562
891010,96.846436
891011,18.890484
891012,43.538616
891013,22.207676
891014,61.37045
891015,65.93447
891016,74.54361
891017,45.24906
891018,4.2563796
891019,55.456448
891020,43.64343
891021,27.737242
891022,50.9801
891023,81.44141
891024,25.758574
891025,40.6737
891026,15.521204
891027,26.90016
891028,67.19199
891029,38.459335
891030,24.016615
891031,28.372868
891032,40.239952
891033,35.464348
891034,43.538097
891035,30.253717
891036,8.341666
891037,25.00422
891038,7.7797136
891039,33.900074
891040,93.93054
891041,8.338774
891042,57.743793
891043,89.290985
891044,10.497923
891045,47.22461
891046,78.128654
891047,47.120907
891048,14.145304
891049,40.803432
891050,42.85494
891051,80.28347
891052,42.482094
891053,73.78818
891054,81.96651
891055,95.12917
891056,19.603832
891057,78.41174
891058,45.03322
891059,55.323296
891060,66.73021
891061,55.384174
891062,26.730658
891063,51.800312
891064,27.874874
891065,12.688854
891066,87.718216
891067,66.68005
891068,42.22891
891069,14.6302185
891070,59.529167
891071,8.532507
891072,74.999054
891073,84.02665
891074,25.977676
891075,49.24017
891076,22.1883
891077,46.144424
891078,70.92091
891079,5.2777233
891080,20.141617
891081,16.604584
891082,56.05478
891083,54.588085
891084,42.780636
891085,51.81883
891086,33.197918
891087,37.2528
891088,41.57742
891089,48.91706
891090,44.595177
891091,78.91628
891092,50.088955
891093,10.004696
891094,20.073883
891095,28.379196
891096,49.289154
891097,45.970387
891098,54.172253
891099,42.21326
891100,24.718504
891101,19.872305
891102,59.06441
891103,44.767902
891104,23.617718
891105,19.389656
891106,73.322525
891107,57.664345
891108,37.72562
891109,65.41752
891110,53.284565
891111,46.519703
891112,50.19796
891113,41.025974
891114,17.49482
891115,16.907225
891116,8.308216
891117,16.962074
891118,46.603493
891119,4.2974977
891120,39.68243
891121,81.483246
891122,65.31979
891123,75.995476
891124,64.49875
891125,50.689056
891126,51.31823
891127,24.066608
891128,83.658905
891129,69.979416
891130,41.523838
891131,40.38634
891132,27.725935
891133,61.814957
891134,75.73704
891135,83.8604
891136,51.742943
891137,58.58735
891138,55.095963
891139,78.81503
891140,16.995424
891141,19.72471
891142,65.26729
891143,42.282158
891144,34.454147
891145,72.622955
891146,47.710476
891147,34.959732
891148,17.627102
891149,67.04161
891150,10.253624
891151,32.614597
891152,72.68544
891153,26.239372
891154,11.550467
891155,69.379845
891156,67.329796
891157,42.140873
891158,18.186146
891159,40.514874
891160,45.209156
891161,12.043657
891162,2.6055198
891163,30.034216
891164,60.111523
891165,21.032835
891166,41.64079
891167,84.33022
891168,6.818065
891169,74.53504
891170,57.802227
891171,5.5054655
891172,46.718998
891173,30.53507
891174,52.92017
891175,33.17844
891176,52.889004
891177,4.333229
891178,48.509163
891179,40.31868
891180,43.8185
891181,50.616035
891182,42.89641
891183,85.148285
891184,33.801727
891185,70.19361
891186,25.422035
891187,67.92299
891188,11.5465355
891189,42.85071
891190,43.61941
891191,53.002033
891192,77.16737
891193,42.742184
891194,80.19409
891195,72.94407
891196,50.800694
891197,31.786243
891198,30.150242
891199,46.70863
891200,83.99861
891201,8.942048
891202,5.804997
891203,31.666016
891204,1.9710369
891205,8.674175
891206,23.961525
891207,37.730446
891208,88.16431
891209,53.60687
891210,77.15759
891211,70.98111
891212,79.14897
891213,45.63254
891214,54.429752
891215,41.766846
891216,51.790928
891217,25.268557
891218,52.40199
891219,28.971533
891220,38.73497
891221,41.19106
891222,54.34329
891223,21.886572
891224,43.598454
891225,5.8635764
891226,80.38887
891227,34.029587
891228,56.03345
891229,40.658897
891230,43.931362
891231,46.495625
891232,52.92186
891233,16.442492
891234,65.93948
891235,71.430954
891236,1.5176957
891237,63.821392
891238,40.449375
891239,4.3602676
891240,51.243267
891241,69.9266
891242,83.9709
891243,60.991142
891244,79.10138
891245,60.392525
891246,45.580112
891247,46.134018
891248,30.89948
891249,47.83083
891250,41.779034
891251,58.413845
891252,69.39117
891253,44.872665
891254,2.8627868
891255,66.59943
891256,14.736187
891257,52.363613
891258,33.136223
891259,9.109159
891260,20.267424
891261,35.773724
891262,13.432724
891263,45.10877
891264,47.932007
891265,61.471073
891266,30.826694
891267,42.7624
891268,45.13868
891269,2.496735
891270,71.74394
891271,64.0544
891272,69.23361
891273,15.03759
891274,42.131397
891275,78.97052
891276,6.41982
891277,39.71294
891278,73.350235
891279,66.72404
891280,64.83934
891281,48.389614
891282,42.906136
891283,11.746046
891284,82.11191
891285,50.080788
891286,68.09236
891287,76.281166
891288,46.0473
891289,11.409758
891290,44.210686
891291,8.385242
891292,13.936764
891293,20.403011
891294,17.060436
891295,40.963917
891296,55.270565
891297,72.66192
891298,34.522915
891299,76.48682
891300,60.40993
891301,41.115524
891302,32.41336
891303,44.278996
891304,42.075245
891305,20.20295
891306,44.02108
891307,90.38215
891308,22.971104
891309,8.096251
891310,44.82043
891311,54.805336
891312,82.81615
891313,44.990448
891314,40.13728
891315,83.38341
891316,76.75975
891317,55.48527
891318,34.343987
891319,45.36882
891320,73.35117
891321,19.434992
891322,49.575733
891323,82.75295
891324,16.406744
891325,53.019665
891326,30.969189
891327,42.397137
891328,79.4683
891329,24.937551
891330,33.482544
891331,37.44824
891332,40.11997
891333,35.194424
891334,61.44528
891335,75.52345
891336,18.504745
891337,81.211716
891338,31.91043
891339,74.19678
891340,65.9046
891341,49.98376
891342,79.37899
891343,32.01407
891344,9.829519
891345,58.60701
891346,43.361126
891347,42.961346
891348,81.7959
891349,87.418755
891350,66.27075
891351,44.897522
891352,37.640415
891353,61.449886
891354,36.144207
891355,83.40706
891356,99.50678
891357,66.66
891358,30.98095
891359,38.184875
891360,35.47312
891361,79.2647
891362,66.53148
891363,88.922165
891364,33.37733
891365,48.46269
891366,13.302519
891367,83.545044
891368,68.967575
891369,55.71728
891370,18.50649
891371,47.135067
891372,65.651085
891373,16.326633
891374,44.398064
891375,11.723747
891376,11.734148
891377,47.155857
891378,57.279633
891379,53.528446
891380,81.23086
891381,84.93945
891382,9.631899
891383,5.1025295
891384,45.47903
891385,75.24475
891386,60.43897
891387,39.223972
891388,37.429462
891389,75.42554
891390,67.88663
891391,90.9302
891392,54.479237
891393,82.5847
891394,36.21197
891395,85.01498
891396,15.730562
891397,42.935307
891398,9.278838
891399,17.118557
891400,68.83881
891401,28.965557
891402,6.6719913
891403,41.640133
891404,17.033453
891405,17.015734
891406,32.705425
891407,26.960709
891408,37.665424
891409,47.88978
891410,65.633804
891411,42.975464
891412,73.488625
891413,84.17461
891414,68.2095
891415,87.22723
891416,82.473465
891417,44.20458
891418,74.22685
891419,31.320297
891420,14.179913
891421,0.571304
891422,67.99867
891423,47.24844
891424,71.11805
891425,47.85201
891426,83.33659
891427,7.1194396
891428,73.71502
891429,6.1079583
891430,87.40288
891431,1.285558
891432,29.721697
891433,70.01962
891434,9.54281
891435,61.019497
891436,78.30408
891437,83.32414
891438,42.131924
891439,69.70743
891440,9.261593
891441,36.027687
891442,56.643883
891443,84.195755
891444,31.126196
891445,44.983192
891446,67.54382
891447,43.166767
891448,37.543877
891449,72.77814
891450,39.743946
891451,60.947624
891452,62.601467
891453,64.883736
891454,40.04195
891455,65.4496
891456,72.49423
891457,17.839405
891458,83.47898
891459,46.213116
891460,29.74196
891461,7.3286157
891462,77.955864
891463,14.902367
891464,71.37562
891465,56.252804
891466,43.17183
891467,59.603355
891468,43.251194
891469,41.209133
891470,78.18511
891471,5.603046
891472,3.3824327
891473,6.217979
891474,8.75491
891475,40.01046
891476,44.312965
891477,61.65595
891478,46.18208
891479,53.91336
891480,69.16114
891481,22.870464
891482,41.274895
891483,11.477081
891484,63.688236
891485,44.064823
891486,51.92448
891487,22.41806
891488,38.365776
891489,27.064842
891490,53.112682
891491,77.682274
891492,52.726093
891493,21.753445
891494,78.12544
891495,41.238594
891496,82.22773
891497,48.901318
891498,19.86698
891499,3.9622765
891500,17.460194
891501,43.81563
891502,33.771336
891503,42.494846
891504,12.82416
891505,68.47977
891506,45.901127
891507,41.924236
891508,86.86492
891509,58.413036
891510,82.732056
891511,42.31296
891512,39.674988
891513,44.986423
891514,76.97744
891515,46.963802
891516,42.53459
891517,71.65591
891518,31.824753
891519,20.73758
891520,44.983936
891521,16.605757
891522,71.31641
891523,40.775604
891524,24.442627
891525,43.037792
891526,4.664938
891527,34.667362
891528,42.51303
891529,41.96521
891530,44.157894
891531,38.345562
891532,82.49955
891533,46.697353
891534,76.34778
891535,80.349884
891536,42.27965
891537,67.03725
891538,34.926796
891539,20.412401
891540,42.957294
891541,63.819866
891542,4.6433773
891543,66.22279
891544,47.89723
891545,73.05725
891546,79.2245
891547,44.100132
891548,86.11502
891549,40.801594
891550,4.943977
891551,60.99242
891552,46.172215
891553,56.45499
891554,42.728283
891555,57.48878
891556,18.729198
891557,86.80582
891558,81.99426
891559,39.46443
891560,61.858326
891561,36.24754
891562,16.15495
891563,36.66522
891564,32.49751
891565,81.763466
891566,23.086145
891567,46.513493
891568,57.936844
891569,20.12487
891570,84.45425
891571,26.430225
891572,22.994701
891573,36.4019
891574,37.245174
891575,11.004322
891576,8.308474
891577,36.822025
891578,52.000443
891579,59.51621
891580,17.888353
891581,85.4644
891582,21.083977
891583,38.113506
891584,21.618536
891585,53.983654
891586,48.949406
891587,43.643276
891588,56.402454
891589,56.20924
891590,71.01196
891591,14.8544235
891592,51.78021
891593,74.66958
891594,69.95523
891595,77.23073
891596,48.932842
891597,39.69998
891598,41.38556
891599,18.797035
891600,43.153477
891601,74.101326
891602,2.647553
891603,67.9021
891604,46.324055
891605,66.33047
891606,56.350533
891607,31.62766
891608,2.9752953
891609,55.248817
891610,24.603558
891611,92.47148
891612,42.73319
891613,5.66102
891614,44.44001
891615,37.96568
891616,21.436121
891617,23.767794
891618,28.12632
891619,78.61154
891620,78.82292
891621,54.235817
891622,32.23828
891623,70.72026
891624,41.362923
891625,2.5680141
891626,23.869316
891627,62.745148
891628,31.488384
891629,40.194206
891630,7.4857354
891631,87.39987
891632,25.507914
891633,59.841732
891634,63.906403
891635,38.953342
891636,40.157585
891637,67.69913
891638,43.411232
891639,45.73494
891640,43.22084
891641,75.20349
891642,45.195995
891643,38.54069
891644,15.249823
891645,41.02567
891646,94.873726
891647,21.11199
891648,39.467007
891649,17.607967
891650,70.88102
891651,64.742645
891652,16.600004
891653,10.011736
891654,74.91917
891655,61.353603
891656,47.544724
891657,25.345215
891658,12.543837
891659,14.486868
891660,30.103348
891661,36.90744
891662,32.45218
891663,78.27866
891664,76.78403
891665,52.130363
891666,46.50017
891667,5.191724
891668,5.340293
891669,14.989037
891670,79.96275
891671,87.21456
891672,45.54239
891673,87.29149
891674,9.910391
891675,41.61436
891676,5.455107
891677,45.207138
891678,65.68791
891679,20.321033
891680,51.384174
891681,14.100618
891682,67.332794
891683,37.652683
891684,3.7650456
891685,36.3654
891686,45.51986
891687,53.88782
891688,51.457394
891689,70.39561
891690,39.899105
891691,50.996445
891692,17.55671
891693,70.92885
891694,42.94134
891695,79.76756
891696,48.383816
891697,48.328835
891698,18.570818
891699,60.660213
891700,43.842243
891701,43.23999
891702,63.521275
891703,42.03698
891704,31.250692
891705,34.80141
891706,7.919733
891707,29.615812
891708,40.72768
891709,86.4683
891710,16.242788
891711,40.764637
891712,83.74956
891713,14.738476
891714,36.876904
891715,25.053915
891716,32.309944
891717,33.14921
891718,23.330126
891719,18.266434
891720,43.053368
891721,56.35771
891722,7.43156
891723,58.39705
891724,65.60776
891725,56.481144
891726,11.084427
891727,85.18344
891728,9.021582
891729,78.05727
891730,21.194645
891731,46.971996
891732,41.420696
891733,32.63289
891734,43.16586
891735,49.7368
891736,29.42303
891737,14.71987
891738,25.218653
891739,42.8342
891740,64.82375
891741,36.725307
891742,34.607754
891743,51.308807
891744,47.126812
891745,46.698627
891746,24.452839
891747,65.74419
891748,11.83968
891749,53.23589
891750,30.989155
891751,33.786175
891752,88.85379
891753,42.22622
891754,87.23071
891755,3.0342069
891756,41.186832
891757,46.312153
891758,32.407303
891759,75.004166
891760,48.20268
891761,16.756609
891762,5.667069
891763,79.0872
891764,19.399937
891765,79.54525
891766,64.08748
891767,14.597969
891768,76.369316
891769,41.414257
891770,68.69161
891771,79.11176
891772,0.8640675
891773,6.828756
891774,2.513589
891775,37.433147
891776,40.34821
891777,8.785419
891778,60.529636
891779,64.34348
891780,80.01253
891781,3.9024715
891782,51.367058
891783,43.50138
891784,31.279125
891785,50.772137
891786,20.495388
891787,81.86734
891788,7.102492
891789,17.41633
891790,35.649143
891791,16.179358
891792,85.67488
891793,68.774475
891794,61.26897
891795,80.813614
891796,15.028679
891797,39.84019
891798,63.26002
891799,10.29192
891800,44.621838
891801,9.712019
891802,38.45688
891803,59.504406
891804,63.523235
891805,19.107695
891806,33.91252
891807,47.684483
891808,82.78605
891809,55.145184
891810,55.492535
891811,70.26337
891812,43.199074
891813,56.615814
891814,6.572928
891815,44.234394
891816,34.391903
891817,8.179127
891818,33.65818
891819,16.084164
891820,56.068565
891821,32.51955
891822,72.13538
891823,22.46326
891824,38.237446
891825,39.820324
891826,49.736317
891827,52.990135
891828,45.79736
891829,15.1529045
891830,70.950836
891831,65.40585
891832,24.876877
891833,48.371418
891834,35.98241
891835,6.267222
891836,55.921215
891837,49.13947
891838,14.443869
891839,52.645817
891840,1.6464108
891841,36.555275
891842,39.769695
891843,15.255222
891844,48.448906
891845,50.9035
891846,20.254799
891847,41.55823
891848,44.315113
891849,76.407166
891850,20.72491
891851,29.212112
891852,35.077206
891853,45.968536
891854,53.994022
891855,40.42849
891856,47.94205
891857,78.33429
891858,20.362316
891859,72.33606
891860,37.224873
891861,19.83736
891862,25.791058
891863,49.27485
891864,28.229622
891865,43.038242
891866,41.395206
891867,27.282833
891868,60.482662
891869,71.952965
891870,69.819824
891871,62.866756
891872,31.751102
891873,60.848347
891874,73.51746
891875,20.852562
891876,50.90139
891877,90.2872
891878,89.14167
891879,3.0708272
891880,29.293344
891881,21.5939
891882,40.07422
891883,19.71634
891884,13.50535
891885,67.442764
891886,58.616287
891887,22.39809
891888,51.02259
891889,46.584347
891890,53.517136
891891,31.676731
891892,59.92084
891893,65.463326
891894,43.423584
891895,29.74804
891896,18.199211
891897,82.741264
891898,44.451202
891899,72.89473
891900,11.475847
891901,61.69826
891902,71.37883
891903,46.422195
891904,57.94807
891905,46.360863
891906,2.946344
891907,49.513508
891908,62.877663
891909,83.72565
891910,17.675488
891911,59.08975
891912,41.656647
891913,44.56017
891914,65.54999
891915,44.275024
891916,23.857811
891917,43.423862
891918,46.728992
891919,52.60454
891920,41.28214
891921,36.511997
891922,31.01655
891923,16.076399
891924,56.937267
891925,33.688133
891926,42.53034
891927,12.139669
891928,68.29817
891929,77.84566
891930,54.119217
891931,65.59702
891932,21.635136
891933,17.961079
891934,20.68983
891935,21.493706
891936,61.32982
891937,89.00403
891938,28.362022
891939,75.918274
891940,23.120296
891941,69.83293
891942,1.4646147
891943,70.69709
891944,19.971008
891945,42.965218
891946,3.1788182
891947,14.884155
891948,79.12963
891949,83.00764
891950,45.942287
891951,36.150692
891952,9.361971
891953,49.365986
891954,36.765354
891955,87.108925
891956,58.795612
891957,90.74359
891958,46.913338
891959,38.492374
891960,43.014732
891961,49.529026
891962,79.777954
891963,41.2328
891964,32.28769
891965,18.083937
891966,89.18637
891967,39.019333
891968,15.732313
891969,43.564194
891970,19.48135
891971,42.093693
891972,84.05907
891973,69.24365
891974,22.44165
891975,91.54474
891976,82.98988
891977,40.68079
891978,68.08555
891979,41.494946
891980,82.463425
891981,31.436375
891982,84.872604
891983,39.747612
891984,44.650356
891985,33.75096
891986,41.46311
891987,34.3916
891988,35.738564
891989,43.146114
891990,74.269646
891991,3.6100867
891992,18.728636
891993,84.48487
891994,92.80485
891995,48.620907
891996,36.41747
891997,22.132093
891998,45.181473
891999,62.47535
892000,89.275276
892001,78.87114
892002,23.541069
892003,82.03748
892004,35.108128
892005,12.090586
892006,33.312984
892007,21.047413
892008,50.965008
892009,25.443712
892010,12.627317
892011,67.75755
892012,10.918604
892013,3.3592744
892014,45.94655
892015,59.80911
892016,35.018154
892017,63.824154
892018,61.572468
892019,79.94908
892020,41.239643
892021,51.33723
892022,15.237242
892023,85.76995
892024,61.12531
892025,6.4357505
892026,35.954273
892027,7.5300927
892028,47.027744
892029,37.55692
892030,26.615253
892031,70.43989
892032,83.653336
892033,39.855457
892034,78.11374
892035,70.22694
892036,56.645954
892037,35.326714
892038,34.062645
892039,62.986683
892040,13.053225
892041,57.94147
892042,44.620674
892043,19.253605
892044,47.245483
892045,12.920355
892046,76.14146
892047,92.613556
892048,25.263557
892049,61.439426
892050,26.084984
892051,64.730385
892052,3.4260635
892053,76.33263
892054,48.602276
892055,51.300327
892056,53.733074
892057,25.430851
892058,61.56289
892059,62.554913
892060,46.07308
892061,77.225746
892062,40.278
892063,77.27693
892064,44.898064
892065,26.04588
892066,13.844881
892067,81.792755
892068,61.462975
892069,63.21201
892070,44.365902
892071,55.669754
892072,89.548996
892073,16.801018
892074,92.53984
892075,63.09799
892076,76.031166
892077,70.57277
892078,83.0417
892079,54.851315
892080,70.96736
892081,74.812386
892082,70.45089
892083,69.013596
892084,41.50154
892085,13.768776
